AbsoluteTime,Phase,Step,Loop,Iteration,Frequency,CPU_Usage,RSZ,SWAP,Cumul_pflts,Temperature,Read_Kbps,Write_Kbps
1676837872541,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837872699,*,*,*,*,2755257,,,,,,,
1676837872896,*,*,*,*,2827270,,,,,,,
1676837873096,*,*,*,*,2866744,,,,,,,
1676837873296,*,*,*,*,2873428,,,,,,,
1676837873496,*,*,*,*,2859929,,,,,,,
1676837873798,*,*,*,*,2767684,,,,,,,
1676837873820,*,*,*,*,*,100.0,1.1g,0:00:00,0,89000,0.00,
1676837873895,*,*,*,*,2767799,,,,,,,
1676837874095,*,*,*,*,2786794,,,,,,,
1676837874296,*,*,*,*,2861009,,,,,,,
1676837874495,*,*,*,*,2866386,,,,,,,
1676837874695,*,*,*,*,2863630,,,,,,,
1676837874896,*,*,*,*,2873808,,,,,,,
1676837875089,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837875098,*,*,*,*,2855318,,,,,,,
1676837875299,*,*,*,*,2827616,,,,,,,
1676837875496,*,*,*,*,2819013,,,,,,,
1676837875696,*,*,*,*,2824796,,,,,,,
1676837875895,*,*,*,*,2872254,,,,,,,
1676837876095,*,*,*,*,2873652,,,,,,,
1676837876296,*,*,*,*,2880030,,,,,,,
1676837876364,*,*,*,*,*,93.3,1.1g,0:00:00,0,87000,0.00,
1676837876495,*,*,*,*,2814013,,,,,,,
1676837876695,*,*,*,*,2782022,,,,,,,
1676837876895,*,*,*,*,2874477,,,,,,,
1676837877096,*,*,*,*,2872356,,,,,,,
1676837877296,*,*,*,*,2862455,,,,,,,
1676837877496,*,*,*,*,2869172,,,,,,,
1676837877633,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837877696,*,*,*,*,2835090,,,,,,,
1676837877896,*,*,*,*,2767697,,,,,,,
1676837878096,*,*,*,*,2856931,,,,,,,
1676837878295,*,*,*,*,2875882,,,,,,,
1676837878496,*,*,*,*,2870105,,,,,,,
1676837878695,*,*,*,*,2856973,,,,,,,
1676837878899,*,*,*,*,2868417,,,,,,,
1676837878909,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837879100,*,*,*,*,2770572,,,,,,,
1676837879295,*,*,*,*,2801935,,,,,,,
1676837879495,*,*,*,*,2874231,,,,,,,
1676837879695,*,*,*,*,2862377,,,,,,,
1676837879896,*,*,*,*,2872390,,,,,,,
1676837880095,*,*,*,*,2870653,,,,,,,
1676837880180,*,*,*,*,*,93.3,1.1g,0:00:00,0,88000,0.00,
1676837880296,*,*,*,*,2841800,,,,,,,
1676837880496,*,*,*,*,2819849,,,,,,,
1676837880695,*,*,*,*,2845309,,,,,,,
1676837880896,*,*,*,*,2876723,,,,,,,
1676837881096,*,*,*,*,2789921,,,,,,,
1676837881296,*,*,*,*,2874365,,,,,,,
1676837881445,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837881496,*,*,*,*,2840046,,,,,,,
1676837881699,*,*,*,*,2775560,,,,,,,
1676837881896,*,*,*,*,2861746,,,,,,,
1676837882096,*,*,*,*,2869612,,,,,,,
1676837882298,*,*,*,*,2811514,,,,,,,
1676837882498,*,*,*,*,2693874,,,,,,,
1676837882697,*,*,*,*,2730171,,,,,,,
1676837882719,*,*,*,*,*,100.0,1.1g,0:00:00,0,89000,0.00,
1676837882898,*,*,*,*,2815507,,,,,,,
1676837883096,*,*,*,*,2798310,,,,,,,
1676837883296,*,*,*,*,2868567,,,,,,,
1676837883517,*,*,*,*,2739947,,,,,,,
1676837883696,*,*,*,*,2744307,,,,,,,
1676837883896,*,*,*,*,2806261,,,,,,,
1676837883994,*,*,*,*,*,100.0,1.1g,0:00:00,0,90000,0.00,
1676837884101,*,*,*,*,2776370,,,,,,,
1676837884295,*,*,*,*,2761102,,,,,,,
1676837884495,*,*,*,*,2865879,,,,,,,
1676837884696,*,*,*,*,2844674,,,,,,,
1676837884895,*,*,*,*,2868204,,,,,,,
1676837885096,*,*,*,*,2873681,,,,,,,
1676837885281,*,*,*,*,*,93.8,1.1g,0:00:00,0,87000,0.00,
1676837885300,*,*,*,*,2790320,,,,,,,
1676837885499,*,*,*,*,2816667,,,,,,,
1676837885695,*,*,*,*,2819669,,,,,,,
1676837885896,*,*,*,*,2876866,,,,,,,
1676837886096,*,*,*,*,2873668,,,,,,,
1676837886295,*,*,*,*,2871668,,,,,,,
1676837886495,*,*,*,*,2874698,,,,,,,
1676837886556,*,*,*,*,*,93.3,1.1g,0:00:00,0,87000,0.00,
1676837886696,*,*,*,*,2790635,,,,,,,
1676837886896,*,*,*,*,2768240,,,,,,,
1676837887096,*,*,*,*,2869059,,,,,,,
1676837887296,*,*,*,*,2866225,,,,,,,
1676837887514,*,*,*,*,2840445,,,,,,,
1676837887695,*,*,*,*,2809243,,,,,,,
1676837887824,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837887895,*,*,*,*,2834925,,,,,,,
1676837888107,*,*,*,*,2693874,,,,,,,
1676837888295,*,*,*,*,2854641,,,,,,,
1676837888495,*,*,*,*,2869896,,,,,,,
1676837888695,*,*,*,*,2858117,,,,,,,
1676837888896,*,*,*,*,2873735,,,,,,,
1676837889099,*,*,*,*,2859572,,,,,,,
1676837889109,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837889299,*,*,*,*,2820978,,,,,,,
1676837889496,*,*,*,*,2837846,,,,,,,
1676837889695,*,*,*,*,2852937,,,,,,,
1676837889896,*,*,*,*,2869022,,,,,,,
1676837890095,*,*,*,*,2867489,,,,,,,
1676837890296,*,*,*,*,2870693,,,,,,,
1676837890375,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837890496,*,*,*,*,2830101,,,,,,,
1676837890695,*,*,*,*,2775743,,,,,,,
1676837890896,*,*,*,*,2867215,,,,,,,
1676837891096,*,*,*,*,2871491,,,,,,,
1676837891296,*,*,*,*,2870794,,,,,,,
1676837891496,*,*,*,*,2875479,,,,,,,
1676837891649,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837891697,*,*,*,*,2807625,,,,,,,
1676837891899,*,*,*,*,2791131,,,,,,,
1676837892096,*,*,*,*,2861098,,,,,,,
1676837892296,*,*,*,*,2862299,,,,,,,
1676837892496,*,*,*,*,2855679,,,,,,,
1676837892695,*,*,*,*,2864402,,,,,,,
1676837892896,*,*,*,*,2882387,,,,,,,
1676837892923,*,*,*,*,*,100.0,1.1g,0:00:00,0,90000,0.00,
1676837893178,*,*,*,*,2765086,,,,,,,
1676837893298,*,*,*,*,2693874,,,,,,,
1676837893496,*,*,*,*,2860855,,,,,,,
1676837893696,*,*,*,*,2832905,,,,,,,
1676837893895,*,*,*,*,2870152,,,,,,,
1676837894096,*,*,*,*,2875567,,,,,,,
1676837894296,*,*,*,*,2784658,,,,,,,
1676837894313,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837894500,*,*,*,*,2811308,,,,,,,
1676837894696,*,*,*,*,2791496,,,,,,,
1676837894895,*,*,*,*,2874559,,,,,,,
1676837895096,*,*,*,*,2870943,,,,,,,
1676837895296,*,*,*,*,2870981,,,,,,,
1676837895495,*,*,*,*,2873127,,,,,,,
1676837895581,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837895696,*,*,*,*,2827464,,,,,,,
1676837895896,*,*,*,*,2779593,,,,,,,
1676837896096,*,*,*,*,2864575,,,,,,,
1676837896296,*,*,*,*,2875377,,,,,,,
1676837896496,*,*,*,*,2863593,,,,,,,
1676837896696,*,*,*,*,2852003,,,,,,,
1676837896845,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837896896,*,*,*,*,2829672,,,,,,,
1676837897096,*,*,*,*,2693875,,,,,,,
1676837897295,*,*,*,*,2842755,,,,,,,
1676837897495,*,*,*,*,2874409,,,,,,,
1676837897696,*,*,*,*,2857649,,,,,,,
1676837897896,*,*,*,*,2868692,,,,,,,
1676837898098,*,*,*,*,2860069,,,,,,,
1676837898110,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837898299,*,*,*,*,2818539,,,,,,,
1676837898497,*,*,*,*,2841336,,,,,,,
1676837898696,*,*,*,*,2847196,,,,,,,
1676837898895,*,*,*,*,2875690,,,,,,,
1676837899096,*,*,*,*,2873215,,,,,,,
1676837899296,*,*,*,*,2855001,,,,,,,
1676837899376,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837899496,*,*,*,*,2817796,,,,,,,
1676837899696,*,*,*,*,2779747,,,,,,,
1676837899896,*,*,*,*,2829465,,,,,,,
1676837900096,*,*,*,*,2870009,,,,,,,
1676837900295,*,*,*,*,2873977,,,,,,,
1676837900496,*,*,*,*,2866619,,,,,,,
1676837900646,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837900699,*,*,*,*,2815668,,,,,,,
1676837900898,*,*,*,*,2785960,,,,,,,
1676837901096,*,*,*,*,2866249,,,,,,,
1676837901296,*,*,*,*,2855020,,,,,,,
1676837901496,*,*,*,*,2853335,,,,,,,
1676837901695,*,*,*,*,2866653,,,,,,,
1676837901896,*,*,*,*,2871388,,,,,,,
1676837901914,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837902100,*,*,*,*,2791371,,,,,,,
1676837902296,*,*,*,*,2800284,,,,,,,
1676837902496,*,*,*,*,2873209,,,,,,,
1676837902696,*,*,*,*,2837386,,,,,,,
1676837902895,*,*,*,*,2866076,,,,,,,
1676837903096,*,*,*,*,2875748,,,,,,,
1676837903184,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837903296,*,*,*,*,2782628,,,,,,,
1676837903496,*,*,*,*,2783355,,,,,,,
1676837903695,*,*,*,*,2853851,,,,,,,
1676837903896,*,*,*,*,2858809,,,,,,,
1676837904096,*,*,*,*,2864395,,,,,,,
1676837904296,*,*,*,*,2867798,,,,,,,
1676837904446,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837904497,*,*,*,*,2824845,,,,,,,
1676837904699,*,*,*,*,2693875,,,,,,,
1676837904896,*,*,*,*,2852897,,,,,,,
1676837905096,*,*,*,*,2873373,,,,,,,
1676837905296,*,*,*,*,2876016,,,,,,,
1676837905496,*,*,*,*,2872868,,,,,,,
1676837905696,*,*,*,*,2857049,,,,,,,
1676837905721,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837905898,*,*,*,*,2824781,,,,,,,
1676837906096,*,*,*,*,2834130,,,,,,,
1676837906295,*,*,*,*,2864832,,,,,,,
1676837906495,*,*,*,*,2877246,,,,,,,
1676837906695,*,*,*,*,2837772,,,,,,,
1676837906896,*,*,*,*,2865037,,,,,,,
1676837906992,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837907096,*,*,*,*,2842105,,,,,,,
1676837907296,*,*,*,*,2780898,,,,,,,
1676837907496,*,*,*,*,2862264,,,,,,,
1676837907695,*,*,*,*,2862686,,,,,,,
1676837907896,*,*,*,*,2871474,,,,,,,
1676837908095,*,*,*,*,2875018,,,,,,,
1676837908259,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837908296,*,*,*,*,2822751,,,,,,,
1676837908499,*,*,*,*,2807318,,,,,,,
1676837908695,*,*,*,*,2831506,,,,,,,
1676837908896,*,*,*,*,2862219,,,,,,,
1676837909095,*,*,*,*,2872844,,,,,,,
1676837909295,*,*,*,*,2873711,,,,,,,
1676837909496,*,*,*,*,2769947,,,,,,,
1676837909535,*,*,*,*,*,93.3,1.1g,0:00:00,0,86000,0.00,
1676837909696,*,*,*,*,2801734,,,,,,,
1676837909896,*,*,*,*,2788146,,,,,,,
1676837910096,*,*,*,*,2870070,,,,,,,
1676837910310,*,*,*,*,2695280,,,,,,,
1676837910514,*,*,*,*,2693874,,,,,,,
1676837910696,*,*,*,*,2823728,,,,,,,
1676837910804,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837910896,*,*,*,*,2811471,,,,,,,
1676837911095,*,*,*,*,2780014,,,,,,,
1676837911295,*,*,*,*,2869310,,,,,,,
1676837911496,*,*,*,*,2878010,,,,,,,
1676837911696,*,*,*,*,2841655,,,,,,,
1676837911896,*,*,*,*,2866339,,,,,,,
1676837912068,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837912095,*,*,*,*,2842415,,,,,,,
1676837912394,*,*,*,*,2693874,,,,,,,
1676837912502,*,*,*,*,2693874,,,,,,,
1676837912695,*,*,*,*,2850001,,,,,,,
1676837912896,*,*,*,*,2873188,,,,,,,
1676837913096,*,*,*,*,2872027,,,,,,,
1676837913296,*,*,*,*,2869022,,,,,,,
1676837913495,*,*,*,*,2864438,,,,,,,
1676837913536,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837913696,*,*,*,*,2770342,,,,,,,
1676837913896,*,*,*,*,2784510,,,,,,,
1676837914095,*,*,*,*,2868010,,,,,,,
1676837914296,*,*,*,*,2873486,,,,,,,
1676837914496,*,*,*,*,2871373,,,,,,,
1676837914696,*,*,*,*,2858895,,,,,,,
1676837914804,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837914896,*,*,*,*,2837733,,,,,,,
1676837915096,*,*,*,*,2836754,,,,,,,
1676837915296,*,*,*,*,2854079,,,,,,,
1676837915495,*,*,*,*,2875883,,,,,,,
1676837915695,*,*,*,*,2863073,,,,,,,
1676837915896,*,*,*,*,2868056,,,,,,,
1676837916067,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837916095,*,*,*,*,2841581,,,,,,,
1676837916299,*,*,*,*,2817960,,,,,,,
1676837916496,*,*,*,*,2829111,,,,,,,
1676837916695,*,*,*,*,2865254,,,,,,,
1676837916896,*,*,*,*,2873087,,,,,,,
1676837917096,*,*,*,*,2872757,,,,,,,
1676837917296,*,*,*,*,2860701,,,,,,,
1676837917337,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837917496,*,*,*,*,2832494,,,,,,,
1676837917696,*,*,*,*,2790194,,,,,,,
1676837917897,*,*,*,*,2854203,,,,,,,
1676837918095,*,*,*,*,2846593,,,,,,,
1676837918295,*,*,*,*,2855629,,,,,,,
1676837918496,*,*,*,*,2831747,,,,,,,
1676837918597,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837918697,*,*,*,*,2824658,,,,,,,
1676837918896,*,*,*,*,2786326,,,,,,,
1676837919096,*,*,*,*,2869659,,,,,,,
1676837919296,*,*,*,*,2870165,,,,,,,
1676837919496,*,*,*,*,2870665,,,,,,,
1676837919696,*,*,*,*,2864244,,,,,,,
1676837919864,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837919896,*,*,*,*,2736398,,,,,,,
1676837920099,*,*,*,*,2804535,,,,,,,
1676837920295,*,*,*,*,2846246,,,,,,,
1676837920495,*,*,*,*,2871208,,,,,,,
1676837920696,*,*,*,*,2845359,,,,,,,
1676837920896,*,*,*,*,2870223,,,,,,,
1676837921096,*,*,*,*,2805580,,,,,,,
1676837921139,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837921296,*,*,*,*,2819314,,,,,,,
1676837921496,*,*,*,*,2789796,,,,,,,
1676837921695,*,*,*,*,2863660,,,,,,,
1676837921895,*,*,*,*,2875688,,,,,,,
1676837922096,*,*,*,*,2873635,,,,,,,
1676837922295,*,*,*,*,2870645,,,,,,,
1676837922401,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837922496,*,*,*,*,2841592,,,,,,,
1676837922696,*,*,*,*,2747386,,,,,,,
1676837922895,*,*,*,*,2863732,,,,,,,
1676837923095,*,*,*,*,2876186,,,,,,,
1676837923295,*,*,*,*,2877495,,,,,,,
1676837923497,*,*,*,*,2868688,,,,,,,
1676837923676,*,*,*,*,*,100.0,1.1g,0:00:00,0,85000,0.00,
1676837923699,*,*,*,*,2825819,,,,,,,
1676837923899,*,*,*,*,2819639,,,,,,,
1676837924096,*,*,*,*,2855074,,,,,,,
1676837924296,*,*,*,*,2867661,,,,,,,
1676837924496,*,*,*,*,2873989,,,,,,,
1676837924696,*,*,*,*,2828834,,,,,,,
1676837924895,*,*,*,*,2862691,,,,,,,
1676837924950,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837925096,*,*,*,*,2830261,,,,,,,
1676837925296,*,*,*,*,2792874,,,,,,,
1676837925496,*,*,*,*,2851875,,,,,,,
1676837925695,*,*,*,*,2857413,,,,,,,
1676837925895,*,*,*,*,2873460,,,,,,,
1676837926096,*,*,*,*,2854714,,,,,,,
1676837926211,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837926296,*,*,*,*,2840577,,,,,,,
1676837926496,*,*,*,*,2786367,,,,,,,
1676837926695,*,*,*,*,2843752,,,,,,,
1676837926896,*,*,*,*,2871157,,,,,,,
1676837927096,*,*,*,*,2871735,,,,,,,
1676837927295,*,*,*,*,2866423,,,,,,,
1676837927476,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837927498,*,*,*,*,2802058,,,,,,,
1676837927699,*,*,*,*,2794272,,,,,,,
1676837927895,*,*,*,*,2834474,,,,,,,
1676837928096,*,*,*,*,2807899,,,,,,,
1676837928296,*,*,*,*,2872731,,,,,,,
1676837928496,*,*,*,*,2868761,,,,,,,
1676837928696,*,*,*,*,2859462,,,,,,,
1676837928749,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837928897,*,*,*,*,2839685,,,,,,,
1676837929096,*,*,*,*,2790481,,,,,,,
1676837929295,*,*,*,*,2872507,,,,,,,
1676837929496,*,*,*,*,2848226,,,,,,,
1676837929695,*,*,*,*,2844817,,,,,,,
1676837929898,*,*,*,*,2859185,,,,,,,
1676837930012,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837930096,*,*,*,*,2843859,,,,,,,
1676837930296,*,*,*,*,2754510,,,,,,,
1676837930495,*,*,*,*,2865040,,,,,,,
1676837930695,*,*,*,*,2860026,,,,,,,
1676837930896,*,*,*,*,2859825,,,,,,,
1676837931095,*,*,*,*,2868682,,,,,,,
1676837931281,*,*,*,*,*,100.0,1.1g,0:00:00,0,90000,0.00,
1676837931299,*,*,*,*,2847795,,,,,,,
1676837931553,*,*,*,*,2693874,,,,,,,
1676837931748,*,*,*,*,2693874,,,,,,,
1676837931896,*,*,*,*,2800882,,,,,,,
1676837932095,*,*,*,*,2841168,,,,,,,
1676837932296,*,*,*,*,2858930,,,,,,,
1676837932496,*,*,*,*,2861204,,,,,,,
1676837932696,*,*,*,*,2858997,,,,,,,
1676837932807,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837932896,*,*,*,*,2843283,,,,,,,
1676837933097,*,*,*,*,2768212,,,,,,,
1676837933296,*,*,*,*,2865305,,,,,,,
1676837933496,*,*,*,*,2876396,,,,,,,
1676837933696,*,*,*,*,2810981,,,,,,,
1676837933896,*,*,*,*,2859368,,,,,,,
1676837934071,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837934096,*,*,*,*,2840668,,,,,,,
1676837934299,*,*,*,*,2818067,,,,,,,
1676837934495,*,*,*,*,2852753,,,,,,,
1676837934695,*,*,*,*,2863556,,,,,,,
1676837934896,*,*,*,*,2877649,,,,,,,
1676837935096,*,*,*,*,2870709,,,,,,,
1676837935295,*,*,*,*,2871518,,,,,,,
1676837935341,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837935496,*,*,*,*,2829559,,,,,,,
1676837935696,*,*,*,*,2759398,,,,,,,
1676837935895,*,*,*,*,2868110,,,,,,,
1676837936095,*,*,*,*,2872236,,,,,,,
1676837936296,*,*,*,*,2875655,,,,,,,
1676837936496,*,*,*,*,2865517,,,,,,,
1676837936606,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837936696,*,*,*,*,2826975,,,,,,,
1676837936896,*,*,*,*,2785214,,,,,,,
1676837937096,*,*,*,*,2849956,,,,,,,
1676837937296,*,*,*,*,2874292,,,,,,,
1676837937496,*,*,*,*,2872796,,,,,,,
1676837937696,*,*,*,*,2854352,,,,,,,
1676837937879,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837937900,*,*,*,*,2839306,,,,,,,
1676837938099,*,*,*,*,2794314,,,,,,,
1676837938296,*,*,*,*,2831968,,,,,,,
1676837938496,*,*,*,*,2865453,,,,,,,
1676837938695,*,*,*,*,2861106,,,,,,,
1676837938895,*,*,*,*,2876207,,,,,,,
1676837939095,*,*,*,*,2871512,,,,,,,
1676837939154,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837939296,*,*,*,*,2822538,,,,,,,
1676837939495,*,*,*,*,2792114,,,,,,,
1676837939695,*,*,*,*,2864519,,,,,,,
1676837939896,*,*,*,*,2863535,,,,,,,
1676837940095,*,*,*,*,2865143,,,,,,,
1676837940295,*,*,*,*,2873943,,,,,,,
1676837940419,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837940496,*,*,*,*,2806712,,,,,,,
1676837940695,*,*,*,*,2769683,,,,,,,
1676837940895,*,*,*,*,2855594,,,,,,,
1676837941095,*,*,*,*,2872086,,,,,,,
1676837941296,*,*,*,*,2869594,,,,,,,
1676837941495,*,*,*,*,2867356,,,,,,,
1676837941698,*,*,*,*,2854326,,,,,,,
1676837941698,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837941899,*,*,*,*,2765803,,,,,,,
1676837942096,*,*,*,*,2810061,,,,,,,
1676837942296,*,*,*,*,2874388,,,,,,,
1676837942496,*,*,*,*,2876742,,,,,,,
1676837942696,*,*,*,*,2842542,,,,,,,
1676837942896,*,*,*,*,2871938,,,,,,,
1676837942973,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837943098,*,*,*,*,2826183,,,,,,,
1676837943296,*,*,*,*,2835264,,,,,,,
1676837943502,*,*,*,*,2748739,,,,,,,
1676837943696,*,*,*,*,2827395,,,,,,,
1676837943895,*,*,*,*,2876802,,,,,,,
1676837944096,*,*,*,*,2859126,,,,,,,
1676837944238,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837944295,*,*,*,*,2835028,,,,,,,
1676837944496,*,*,*,*,2786858,,,,,,,
1676837944697,*,*,*,*,2813008,,,,,,,
1676837944895,*,*,*,*,2873146,,,,,,,
1676837945096,*,*,*,*,2872557,,,,,,,
1676837945295,*,*,*,*,2874357,,,,,,,
1676837945499,*,*,*,*,2866339,,,,,,,
1676837945508,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837945699,*,*,*,*,2813453,,,,,,,
1676837945895,*,*,*,*,2800598,,,,,,,
1676837946096,*,*,*,*,2867416,,,,,,,
1676837946296,*,*,*,*,2872934,,,,,,,
1676837946495,*,*,*,*,2875125,,,,,,,
1676837946696,*,*,*,*,2865464,,,,,,,
1676837946779,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837946896,*,*,*,*,2834725,,,,,,,
1676837947096,*,*,*,*,2777003,,,,,,,
1676837947296,*,*,*,*,2863073,,,,,,,
1676837947496,*,*,*,*,2827820,,,,,,,
1676837947696,*,*,*,*,2858580,,,,,,,
1676837947895,*,*,*,*,2872035,,,,,,,
1676837948047,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837948102,*,*,*,*,2771368,,,,,,,
1676837948299,*,*,*,*,2771697,,,,,,,
1676837948496,*,*,*,*,2863767,,,,,,,
1676837948695,*,*,*,*,2861991,,,,,,,
1676837948896,*,*,*,*,2860244,,,,,,,
1676837949096,*,*,*,*,2856023,,,,,,,
1676837949296,*,*,*,*,2863534,,,,,,,
1676837949313,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837949499,*,*,*,*,2788165,,,,,,,
1676837949696,*,*,*,*,2793245,,,,,,,
1676837949895,*,*,*,*,2875241,,,,,,,
1676837950095,*,*,*,*,2860910,,,,,,,
1676837950296,*,*,*,*,2869166,,,,,,,
1676837950495,*,*,*,*,2872637,,,,,,,
1676837950581,*,*,*,*,*,100.0,1.1g,0:00:00,0,89000,0.00,
1676837950696,*,*,*,*,2825071,,,,,,,
1676837950899,*,*,*,*,2693874,,,,,,,
1676837951096,*,*,*,*,2794208,,,,,,,
1676837951295,*,*,*,*,2869437,,,,,,,
1676837951496,*,*,*,*,2873717,,,,,,,
1676837951696,*,*,*,*,2852602,,,,,,,
1676837951896,*,*,*,*,2868274,,,,,,,
1676837951974,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837952096,*,*,*,*,2828625,,,,,,,
1676837952296,*,*,*,*,2842497,,,,,,,
1676837952495,*,*,*,*,2871314,,,,,,,
1676837952696,*,*,*,*,2866440,,,,,,,
1676837952896,*,*,*,*,2872487,,,,,,,
1676837953096,*,*,*,*,2868326,,,,,,,
1676837953240,*,*,*,*,*,100.0,1.1g,0:00:00,0,89000,0.00,
1676837953295,*,*,*,*,2834613,,,,,,,
1676837953495,*,*,*,*,2780370,,,,,,,
1676837953696,*,*,*,*,2836485,,,,,,,
1676837953895,*,*,*,*,2871809,,,,,,,
1676837954095,*,*,*,*,2873466,,,,,,,
1676837954295,*,*,*,*,2875300,,,,,,,
1676837954499,*,*,*,*,2867607,,,,,,,
1676837954509,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837954699,*,*,*,*,2812660,,,,,,,
1676837954895,*,*,*,*,2809640,,,,,,,
1676837955096,*,*,*,*,2858752,,,,,,,
1676837955296,*,*,*,*,2873020,,,,,,,
1676837955496,*,*,*,*,2873132,,,,,,,
1676837955696,*,*,*,*,2822086,,,,,,,
1676837955778,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837955896,*,*,*,*,2839634,,,,,,,
1676837956096,*,*,*,*,2780241,,,,,,,
1676837956296,*,*,*,*,2865476,,,,,,,
1676837956496,*,*,*,*,2870021,,,,,,,
1676837956696,*,*,*,*,2858156,,,,,,,
1676837956896,*,*,*,*,2874222,,,,,,,
1676837957044,*,*,*,*,*,93.8,1.1g,0:00:00,0,88000,0.00,
1676837957096,*,*,*,*,2791625,,,,,,,
1676837957299,*,*,*,*,2782276,,,,,,,
1676837957495,*,*,*,*,2843361,,,,,,,
1676837957696,*,*,*,*,2814131,,,,,,,
1676837957896,*,*,*,*,2866742,,,,,,,
1676837958095,*,*,*,*,2799014,,,,,,,
1676837958295,*,*,*,*,2862707,,,,,,,
1676837958319,*,*,*,*,*,93.3,1.1g,0:00:00,0,89000,0.00,
1676837958499,*,*,*,*,2795568,,,,,,,
1676837958695,*,*,*,*,2772034,,,,,,,
1676837958895,*,*,*,*,2873985,,,,,,,
1676837959095,*,*,*,*,2870026,,,,,,,
1676837959301,*,*,*,*,2800724,,,,,,,
1676837959495,*,*,*,*,2841356,,,,,,,
1676837959586,*,*,*,*,*,93.8,1.1g,0:00:00,0,89000,0.00,
1676837959695,*,*,*,*,2831742,,,,,,,
1676837959896,*,*,*,*,2832056,,,,,,,
1676837960096,*,*,*,*,2859544,,,,,,,
1676837960295,*,*,*,*,2872930,,,,,,,
1676837960495,*,*,*,*,2876193,,,,,,,
1676837960696,*,*,*,*,2847571,,,,,,,
1676837960850,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837960896,*,*,*,*,2836288,,,,,,,
