AbsoluteTime,Phase,Step,Loop,Iteration,Frequency,CPU_Usage,RSZ,SWAP,Cumul_pflts,Nb_pflts,Read_Kbps,Write_Kbps
1673575419830,*,*,*,*,2878357,,,,,,,
1673575419957,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575420030,*,*,*,*,2827701,,,,,,,
1673575420230,*,*,*,*,2878622,,,,,,,
1673575420430,*,*,*,*,2879718,,,,,,,
1673575420630,*,*,*,*,2873345,,,,,,,
1673575420830,*,*,*,*,2879886,,,,,,,
1673575421030,*,*,*,*,2875179,,,,,,,
1673575421230,*,*,*,*,2778000,,,,,,,
1673575421430,*,*,*,*,2878925,,,,,,,
1673575421630,*,*,*,*,2878920,,,,,,,
1673575421830,*,*,*,*,2872838,,,,,,,
1673575422030,*,*,*,*,2874698,,,,,,,
1673575422217,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575422233,*,*,*,*,2855448,,,,,,,
1673575422430,*,*,*,*,2858057,,,,,,,
1673575422630,*,*,*,*,2880282,,,,,,,
1673575422830,*,*,*,*,2879182,,,,,,,
1673575423030,*,*,*,*,2873331,,,,,,,
1673575423230,*,*,*,*,2880310,,,,,,,
1673575423433,*,*,*,*,2844466,,,,,,,
1673575423630,*,*,*,*,2871874,,,,,,,
1673575423830,*,*,*,*,2878692,,,,,,,
1673575424030,*,*,*,*,2873301,,,,,,,
1673575424230,*,*,*,*,2871898,,,,,,,
1673575424430,*,*,*,*,2879575,,,,,,,
1673575424490,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575424630,*,*,*,*,2847594,,,,,,,
1673575424830,*,*,*,*,2874374,,,,,,,
1673575425030,*,*,*,*,2874883,,,,,,,
1673575425230,*,*,*,*,2879886,,,,,,,
1673575425430,*,*,*,*,2872846,,,,,,,
1673575425630,*,*,*,*,2880491,,,,,,,
1673575425830,*,*,*,*,2808162,,,,,,,
1673575426030,*,*,*,*,2869630,,,,,,,
1673575426230,*,*,*,*,2880468,,,,,,,
1673575426430,*,*,*,*,2878565,,,,,,,
1673575426630,*,*,*,*,2874085,,,,,,,
1673575426746,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575426830,*,*,*,*,2847024,,,,,,,
1673575427030,*,*,*,*,2875049,,,,,,,
1673575427230,*,*,*,*,2875899,,,,,,,
1673575427430,*,*,*,*,2879549,,,,,,,
1673575427630,*,*,*,*,2879725,,,,,,,
1673575427830,*,*,*,*,2875573,,,,,,,
1673575428030,*,*,*,*,2798761,,,,,,,
1673575428230,*,*,*,*,2879024,,,,,,,
1673575428430,*,*,*,*,2871433,,,,,,,
1673575428630,*,*,*,*,2878734,,,,,,,
1673575428830,*,*,*,*,2878886,,,,,,,
1673575429007,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575429030,*,*,*,*,2834348,,,,,,,
1673575429230,*,*,*,*,2879494,,,,,,,
1673575429430,*,*,*,*,2880165,,,,,,,
1673575429630,*,*,*,*,2875061,,,,,,,
1673575429830,*,*,*,*,2880451,,,,,,,
1673575430030,*,*,*,*,2873489,,,,,,,
1673575430233,*,*,*,*,2817963,,,,,,,
1673575430430,*,*,*,*,2859919,,,,,,,
1673575430630,*,*,*,*,2880316,,,,,,,
1673575430830,*,*,*,*,2874177,,,,,,,
1673575431030,*,*,*,*,2875493,,,,,,,
1673575431230,*,*,*,*,2880434,,,,,,,
1673575431273,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575431430,*,*,*,*,2846828,,,,,,,
1673575431630,*,*,*,*,2879680,,,,,,,
1673575431830,*,*,*,*,2879191,,,,,,,
1673575432030,*,*,*,*,2870398,,,,,,,
1673575432230,*,*,*,*,2879513,,,,,,,
1673575432430,*,*,*,*,2878364,,,,,,,
1673575432630,*,*,*,*,2808743,,,,,,,
1673575432830,*,*,*,*,2878917,,,,,,,
1673575433030,*,*,*,*,2872959,,,,,,,
1673575433230,*,*,*,*,2872908,,,,,,,
1673575433430,*,*,*,*,2880520,,,,,,,
1673575433537,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575433630,*,*,*,*,2848071,,,,,,,
1673575433830,*,*,*,*,2874845,,,,,,,
1673575434030,*,*,*,*,2875235,,,,,,,
1673575434230,*,*,*,*,2880127,,,,,,,
1673575434430,*,*,*,*,2872112,,,,,,,
1673575434630,*,*,*,*,2879660,,,,,,,
1673575434830,*,*,*,*,2806406,,,,,,,
1673575435030,*,*,*,*,2868634,,,,,,,
1673575435230,*,*,*,*,2880060,,,,,,,
1673575435430,*,*,*,*,2880499,,,,,,,
1673575435630,*,*,*,*,2874815,,,,,,,
1673575435793,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575435830,*,*,*,*,2847753,,,,,,,
1673575436030,*,*,*,*,2872699,,,,,,,
1673575436230,*,*,*,*,2875475,,,,,,,
1673575436430,*,*,*,*,2878698,,,,,,,
1673575436630,*,*,*,*,2879331,,,,,,,
1673575436830,*,*,*,*,2872354,,,,,,,
1673575437034,*,*,*,*,2809206,,,,,,,
1673575437230,*,*,*,*,2875205,,,,,,,
1673575437430,*,*,*,*,2873550,,,,,,,
1673575437630,*,*,*,*,2879258,,,,,,,
1673575437830,*,*,*,*,2880232,,,,,,,
1673575438030,*,*,*,*,2868362,,,,,,,
1673575438058,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575438230,*,*,*,*,2848643,,,,,,,
1673575438430,*,*,*,*,2879657,,,,,,,
1673575438630,*,*,*,*,2876908,,,,,,,
1673575438830,*,*,*,*,2880257,,,,,,,
1673575439030,*,*,*,*,2875126,,,,,,,
1673575439231,*,*,*,*,2870625,,,,,,,
1673575439430,*,*,*,*,2815053,,,,,,,
1673575439630,*,*,*,*,2880475,,,,,,,
1673575439830,*,*,*,*,2873697,,,,,,,
1673575440030,*,*,*,*,2872013,,,,,,,
1673575440230,*,*,*,*,2880051,,,,,,,
1673575440319,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575440430,*,*,*,*,2828298,,,,,,,
1673575440630,*,*,*,*,2879756,,,,,,,
1673575440830,*,*,*,*,2878800,,,,,,,
1673575441030,*,*,*,*,2865581,,,,,,,
1673575441230,*,*,*,*,2878897,,,,,,,
1673575441430,*,*,*,*,2879334,,,,,,,
1673575441630,*,*,*,*,2772875,,,,,,,
1673575441830,*,*,*,*,2877467,,,,,,,
1673575442030,*,*,*,*,2872486,,,,,,,
1673575442230,*,*,*,*,2873601,,,,,,,
1673575442430,*,*,*,*,2878366,,,,,,,
1673575442579,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575442630,*,*,*,*,2846885,,,,,,,
1673575442830,*,*,*,*,2874649,,,,,,,
1673575443030,*,*,*,*,2875155,,,,,,,
1673575443230,*,*,*,*,2880255,,,,,,,
1673575443430,*,*,*,*,2874648,,,,,,,
1673575443630,*,*,*,*,2880866,,,,,,,
1673575443830,*,*,*,*,2806204,,,,,,,
1673575444030,*,*,*,*,2868953,,,,,,,
1673575444230,*,*,*,*,2880344,,,,,,,
1673575444430,*,*,*,*,2879612,,,,,,,
1673575444630,*,*,*,*,2874536,,,,,,,
1673575444833,*,*,*,*,2875970,,,,,,,
1673575444846,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575445030,*,*,*,*,2847982,,,,,,,
1673575445230,*,*,*,*,2874445,,,,,,,
1673575445430,*,*,*,*,2879308,,,,,,,
1673575445630,*,*,*,*,2879626,,,,,,,
1673575445830,*,*,*,*,2874897,,,,,,,
1673575446034,*,*,*,*,2854407,,,,,,,
1673575446230,*,*,*,*,2822365,,,,,,,
1673575446430,*,*,*,*,2871382,,,,,,,
1673575446630,*,*,*,*,2880764,,,,,,,
1673575446830,*,*,*,*,2879676,,,,,,,
1673575447030,*,*,*,*,2871999,,,,,,,
1673575447110,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575447230,*,*,*,*,2848096,,,,,,,
1673575447430,*,*,*,*,2879765,,,,,,,
1673575447630,*,*,*,*,2859820,,,,,,,
1673575447830,*,*,*,*,2878957,,,,,,,
1673575448030,*,*,*,*,2878857,,,,,,,
1673575448230,*,*,*,*,2872449,,,,,,,
1673575448430,*,*,*,*,2806534,,,,,,,
1673575448630,*,*,*,*,2880209,,,,,,,
1673575448830,*,*,*,*,2872435,,,,,,,
1673575449030,*,*,*,*,2879287,,,,,,,
1673575449230,*,*,*,*,2879819,,,,,,,
1673575449372,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575449430,*,*,*,*,2830600,,,,,,,
1673575449630,*,*,*,*,2878671,,,,,,,
1673575449830,*,*,*,*,2878647,,,,,,,
1673575450030,*,*,*,*,2869952,,,,,,,
1673575450230,*,*,*,*,2879212,,,,,,,
1673575450430,*,*,*,*,2879797,,,,,,,
1673575450630,*,*,*,*,2779209,,,,,,,
1673575450830,*,*,*,*,2879839,,,,,,,
1673575451030,*,*,*,*,2879944,,,,,,,
1673575451230,*,*,*,*,2871168,,,,,,,
1673575451430,*,*,*,*,2879998,,,,,,,
1673575451633,*,*,*,*,2876999,,,,,,,
1673575451644,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575451830,*,*,*,*,2871980,,,,,,,
1673575452030,*,*,*,*,2879309,,,,,,,
1673575452230,*,*,*,*,2879854,,,,,,,
1673575452452,*,*,*,*,2697363,,,,,,,
1673575452630,*,*,*,*,2825369,,,,,,,
1673575452833,*,*,*,*,2865686,,,,,,,
1673575453030,*,*,*,*,2847532,,,,,,,
1673575453230,*,*,*,*,2879729,,,,,,,
1673575453430,*,*,*,*,2880037,,,,,,,
1673575453630,*,*,*,*,2873401,,,,,,,
1673575453830,*,*,*,*,2879628,,,,,,,
1673575453910,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575454030,*,*,*,*,2841699,,,,,,,
1673575454230,*,*,*,*,2872516,,,,,,,
1673575454430,*,*,*,*,2877760,,,,,,,
1673575454630,*,*,*,*,2878146,,,,,,,
1673575454830,*,*,*,*,2873663,,,,,,,
1673575455030,*,*,*,*,2877881,,,,,,,
1673575455230,*,*,*,*,2808793,,,,,,,
1673575455430,*,*,*,*,2874483,,,,,,,
1673575455630,*,*,*,*,2880300,,,,,,,
1673575455830,*,*,*,*,2879690,,,,,,,
1673575456030,*,*,*,*,2874092,,,,,,,
1673575456166,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575456230,*,*,*,*,2846946,,,,,,,
1673575456430,*,*,*,*,2879308,,,,,,,
1673575456630,*,*,*,*,2874806,,,,,,,
1673575456830,*,*,*,*,2878155,,,,,,,
1673575457030,*,*,*,*,2879463,,,,,,,
1673575457230,*,*,*,*,2872470,,,,,,,
1673575457433,*,*,*,*,2767529,,,,,,,
1673575457630,*,*,*,*,2866123,,,,,,,
1673575457830,*,*,*,*,2864325,,,,,,,
1673575458030,*,*,*,*,2868659,,,,,,,
1673575458230,*,*,*,*,2876830,,,,,,,
1673575458430,*,*,*,*,2873237,,,,,,,
1673575458448,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575458631,*,*,*,*,2847306,,,,,,,
1673575458830,*,*,*,*,2879897,,,,,,,
1673575459030,*,*,*,*,2874737,,,,,,,
1673575459230,*,*,*,*,2873937,,,,,,,
1673575459430,*,*,*,*,2879486,,,,,,,
1673575459633,*,*,*,*,2861245,,,,,,,
1673575459830,*,*,*,*,2823841,,,,,,,
1673575460030,*,*,*,*,2879463,,,,,,,
1673575460230,*,*,*,*,2859179,,,,,,,
1673575460430,*,*,*,*,2879240,,,,,,,
1673575460630,*,*,*,*,2878676,,,,,,,
1673575460710,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575460830,*,*,*,*,2826911,,,,,,,
1673575461030,*,*,*,*,2877352,,,,,,,
1673575461230,*,*,*,*,2874959,,,,,,,
1673575461430,*,*,*,*,2872714,,,,,,,
1673575461630,*,*,*,*,2880000,,,,,,,
1673575461830,*,*,*,*,2879680,,,,,,,
1673575462030,*,*,*,*,2778407,,,,,,,
1673575462230,*,*,*,*,2875804,,,,,,,
1673575462430,*,*,*,*,2878888,,,,,,,
1673575462630,*,*,*,*,2873436,,,,,,,
1673575462830,*,*,*,*,2879333,,,,,,,
1673575462972,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575463030,*,*,*,*,2844743,,,,,,,
1673575463230,*,*,*,*,2867171,,,,,,,
1673575463430,*,*,*,*,2879197,,,,,,,
1673575463630,*,*,*,*,2879498,,,,,,,
1673575463830,*,*,*,*,2871396,,,,,,,
1673575464030,*,*,*,*,2877839,,,,,,,
1673575464230,*,*,*,*,2801199,,,,,,,
1673575464430,*,*,*,*,2874780,,,,,,,
1673575464630,*,*,*,*,2880130,,,,,,,
1673575464830,*,*,*,*,2879070,,,,,,,
1673575465030,*,*,*,*,2872935,,,,,,,
1673575465232,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575465233,*,*,*,*,2864757,,,,,,,
1673575465430,*,*,*,*,2864766,,,,,,,
1673575465630,*,*,*,*,2875064,,,,,,,
1673575465830,*,*,*,*,2879452,,,,,,,
1673575466030,*,*,*,*,2877845,,,,,,,
1673575466230,*,*,*,*,2869086,,,,,,,
1673575466433,*,*,*,*,2854716,,,,,,,
1673575466630,*,*,*,*,2834079,,,,,,,
1673575466830,*,*,*,*,2873668,,,,,,,
1673575467030,*,*,*,*,2879345,,,,,,,
1673575467230,*,*,*,*,2875258,,,,,,,
1673575467430,*,*,*,*,2872983,,,,,,,
1673575467500,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575467630,*,*,*,*,2842781,,,,,,,
1673575467830,*,*,*,*,2878341,,,,,,,
1673575468030,*,*,*,*,2873079,,,,,,,
1673575468230,*,*,*,*,2875151,,,,,,,
1673575468430,*,*,*,*,2880566,,,,,,,
1673575468630,*,*,*,*,2872768,,,,,,,
1673575468830,*,*,*,*,2807382,,,,,,,
1673575469030,*,*,*,*,2878610,,,,,,,
1673575469230,*,*,*,*,2854521,,,,,,,
1673575469430,*,*,*,*,2879243,,,,,,,
1673575469630,*,*,*,*,2880813,,,,,,,
1673575469760,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575469830,*,*,*,*,2830786,,,,,,,
1673575470030,*,*,*,*,2867102,,,,,,,
1673575470230,*,*,*,*,2864068,,,,,,,
1673575470430,*,*,*,*,2875514,,,,,,,
1673575470630,*,*,*,*,2880117,,,,,,,
1673575470830,*,*,*,*,2878871,,,,,,,
1673575471030,*,*,*,*,2782688,,,,,,,
1673575471230,*,*,*,*,2875785,,,,,,,
1673575471430,*,*,*,*,2878209,,,,,,,
1673575471630,*,*,*,*,2870907,,,,,,,
1673575471830,*,*,*,*,2879018,,,,,,,
1673575472019,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575472034,*,*,*,*,2854615,,,,,,,
1673575472230,*,*,*,*,2865551,,,,,,,
1673575472431,*,*,*,*,2876402,,,,,,,
1673575472630,*,*,*,*,2880416,,,,,,,
1673575472830,*,*,*,*,2873775,,,,,,,
1673575473030,*,*,*,*,2879401,,,,,,,
1673575473233,*,*,*,*,2843797,,,,,,,
1673575473430,*,*,*,*,2871420,,,,,,,
1673575473630,*,*,*,*,2880221,,,,,,,
1673575473830,*,*,*,*,2879785,,,,,,,
1673575474030,*,*,*,*,2875061,,,,,,,
1673575474230,*,*,*,*,2875142,,,,,,,
1673575474291,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575474430,*,*,*,*,2844892,,,,,,,
1673575474630,*,*,*,*,2861334,,,,,,,
1673575474830,*,*,*,*,2879769,,,,,,,
1673575475030,*,*,*,*,2878812,,,,,,,
1673575475230,*,*,*,*,2867359,,,,,,,
1673575475430,*,*,*,*,2879155,,,,,,,
1673575475630,*,*,*,*,2806623,,,,,,,
1673575475830,*,*,*,*,2874823,,,,,,,
1673575476031,*,*,*,*,2877869,,,,,,,
1673575476230,*,*,*,*,2873096,,,,,,,
1673575476431,*,*,*,*,2870350,,,,,,,
1673575476551,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575476630,*,*,*,*,2844677,,,,,,,
1673575476830,*,*,*,*,2879140,,,,,,,
1673575477030,*,*,*,*,2871129,,,,,,,
1673575477230,*,*,*,*,2874729,,,,,,,
1673575477430,*,*,*,*,2880130,,,,,,,
1673575477630,*,*,*,*,2874004,,,,,,,
1673575477830,*,*,*,*,2805415,,,,,,,
1673575478030,*,*,*,*,2877779,,,,,,,
1673575478230,*,*,*,*,2870869,,,,,,,
1673575478430,*,*,*,*,2879420,,,,,,,
1673575478630,*,*,*,*,2879701,,,,,,,
1673575478812,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575478833,*,*,*,*,2832488,,,,,,,
1673575479030,*,*,*,*,2876630,,,,,,,
1673575479230,*,*,*,*,2875889,,,,,,,
1673575479430,*,*,*,*,2876141,,,,,,,
1673575479630,*,*,*,*,2879927,,,,,,,
1673575479830,*,*,*,*,2878562,,,,,,,
1673575480033,*,*,*,*,2821417,,,,,,,
1673575480230,*,*,*,*,2847304,,,,,,,
1673575480431,*,*,*,*,2877743,,,,,,,
1673575480631,*,*,*,*,2870665,,,,,,,
1673575480830,*,*,*,*,2878069,,,,,,,
1673575481030,*,*,*,*,2878511,,,,,,,
1673575481081,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575481230,*,*,*,*,2838809,,,,,,,
1673575481430,*,*,*,*,2878386,,,,,,,
1673575481630,*,*,*,*,2880340,,,,,,,
1673575481830,*,*,*,*,2874567,,,,,,,
1673575482030,*,*,*,*,2879039,,,,,,,
1673575482230,*,*,*,*,2874914,,,,,,,
1673575482430,*,*,*,*,2817437,,,,,,,
1673575482630,*,*,*,*,2879915,,,,,,,
1673575482830,*,*,*,*,2878752,,,,,,,
1673575483030,*,*,*,*,2866327,,,,,,,
1673575483232,*,*,*,*,2877007,,,,,,,
1673575483339,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575483430,*,*,*,*,2847811,,,,,,,
1673575483630,*,*,*,*,2874149,,,,,,,
1673575483830,*,*,*,*,2879793,,,,,,,
1673575484030,*,*,*,*,2879452,,,,,,,
1673575484230,*,*,*,*,2873623,,,,,,,
1673575484430,*,*,*,*,2875785,,,,,,,
1673575484630,*,*,*,*,2805877,,,,,,,
1673575484830,*,*,*,*,2874147,,,,,,,
1673575485030,*,*,*,*,2878073,,,,,,,
1673575485230,*,*,*,*,2878491,,,,,,,
1673575485431,*,*,*,*,2872739,,,,,,,
1673575485596,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575485630,*,*,*,*,2846562,,,,,,,
1673575485830,*,*,*,*,2878026,,,,,,,
1673575486030,*,*,*,*,2817969,,,,,,,
1673575486230,*,*,*,*,2878446,,,,,,,
1673575486430,*,*,*,*,2870137,,,,,,,
1673575486631,*,*,*,*,2785911,,,,,,,
1673575486890,*,*,*,*,2738415,,,,,,,
1673575487030,*,*,*,*,2738386,,,,,,,
1673575487230,*,*,*,*,2872377,,,,,,,
1673575487430,*,*,*,*,2874333,,,,,,,
1673575487630,*,*,*,*,2879840,,,,,,,
1673575487830,*,*,*,*,2819942,,,,,,,
1673575487894,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575488030,*,*,*,*,2822602,,,,,,,
1673575488230,*,*,*,*,2880157,,,,,,,
1673575488430,*,*,*,*,2860126,,,,,,,
1673575488630,*,*,*,*,2880269,,,,,,,
1673575488830,*,*,*,*,2880089,,,,,,,
1673575489030,*,*,*,*,2876460,,,,,,,
1673575489231,*,*,*,*,2805408,,,,,,,
1673575489431,*,*,*,*,2873620,,,,,,,
1673575489630,*,*,*,*,2872377,,,,,,,
1673575489830,*,*,*,*,2878803,,,,,,,
1673575490030,*,*,*,*,2877468,,,,,,,
1673575490153,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575490230,*,*,*,*,2827568,,,,,,,
1673575490430,*,*,*,*,2874434,,,,,,,
1673575490630,*,*,*,*,2880673,,,,,,,
1673575490830,*,*,*,*,2874627,,,,,,,
1673575491030,*,*,*,*,2878783,,,,,,,
1673575491230,*,*,*,*,2879248,,,,,,,
1673575491430,*,*,*,*,2771073,,,,,,,
1673575491630,*,*,*,*,2878099,,,,,,,
1673575491830,*,*,*,*,2878726,,,,,,,
1673575492030,*,*,*,*,2872191,,,,,,,
1673575492230,*,*,*,*,2879869,,,,,,,
1673575492414,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575492433,*,*,*,*,2848671,,,,,,,
1673575492630,*,*,*,*,2874079,,,,,,,
1673575492830,*,*,*,*,2878889,,,,,,,
1673575493030,*,*,*,*,2879529,,,,,,,
1673575493230,*,*,*,*,2875004,,,,,,,
1673575493430,*,*,*,*,2875169,,,,,,,
1673575493633,*,*,*,*,2840354,,,,,,,
1673575493830,*,*,*,*,2874851,,,,,,,
1673575494030,*,*,*,*,2876654,,,,,,,
1673575494230,*,*,*,*,2878375,,,,,,,
1673575494430,*,*,*,*,2872156,,,,,,,
1673575494630,*,*,*,*,2879170,,,,,,,
1673575494682,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575494830,*,*,*,*,2849193,,,,,,,
1673575495030,*,*,*,*,2873397,,,,,,,
1673575495230,*,*,*,*,2878367,,,,,,,
1673575495430,*,*,*,*,2874286,,,,,,,
1673575495630,*,*,*,*,2874873,,,,,,,
1673575495830,*,*,*,*,2879955,,,,,,,
1673575496030,*,*,*,*,2806820,,,,,,,
1673575496230,*,*,*,*,2874719,,,,,,,
1673575496430,*,*,*,*,2872536,,,,,,,
1673575496630,*,*,*,*,2879096,,,,,,,
1673575496830,*,*,*,*,2863034,,,,,,,
1673575496938,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575497030,*,*,*,*,2844751,,,,,,,
1673575497230,*,*,*,*,2879024,,,,,,,
1673575497430,*,*,*,*,2866389,,,,,,,
1673575497630,*,*,*,*,2879756,,,,,,,
1673575497830,*,*,*,*,2878700,,,,,,,
1673575498030,*,*,*,*,2871019,,,,,,,
1673575498230,*,*,*,*,2802017,,,,,,,
1673575498430,*,*,*,*,2868007,,,,,,,
1673575498630,*,*,*,*,2859357,,,,,,,
1673575498830,*,*,*,*,2879020,,,,,,,
1673575499030,*,*,*,*,2878690,,,,,,,
1673575499198,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575499230,*,*,*,*,2834363,,,,,,,
1673575499430,*,*,*,*,2874491,,,,,,,
1673575499630,*,*,*,*,2879676,,,,,,,
1673575499830,*,*,*,*,2873191,,,,,,,
1673575500030,*,*,*,*,2865407,,,,,,,
1673575500230,*,*,*,*,2880863,,,,,,,
1673575500433,*,*,*,*,2794720,,,,,,,
1673575500630,*,*,*,*,2867566,,,,,,,
1673575500830,*,*,*,*,2879408,,,,,,,
1673575501030,*,*,*,*,2873917,,,,,,,
1673575501230,*,*,*,*,2879546,,,,,,,
1673575501430,*,*,*,*,2867756,,,,,,,
1673575501464,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575501630,*,*,*,*,2845590,,,,,,,
1673575501830,*,*,*,*,2878229,,,,,,,
1673575502030,*,*,*,*,2878902,,,,,,,
1673575502230,*,*,*,*,2872063,,,,,,,
1673575502430,*,*,*,*,2872985,,,,,,,
1673575502630,*,*,*,*,2879641,,,,,,,
1673575502830,*,*,*,*,2843207,,,,,,,
1673575503030,*,*,*,*,2878275,,,,,,,
1673575503230,*,*,*,*,2880226,,,,,,,
1673575503430,*,*,*,*,2868732,,,,,,,
1673575503630,*,*,*,*,2880729,,,,,,,
1673575503724,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575503830,*,*,*,*,2845426,,,,,,,
1673575504030,*,*,*,*,2872723,,,,,,,
1673575504230,*,*,*,*,2879733,,,,,,,
1673575504430,*,*,*,*,2874557,,,,,,,
1673575504630,*,*,*,*,2876117,,,,,,,
1673575504830,*,*,*,*,2879337,,,,,,,
1673575505030,*,*,*,*,2807092,,,,,,,
1673575505230,*,*,*,*,2874805,,,,,,,
1673575505430,*,*,*,*,2875351,,,,,,,
1673575505630,*,*,*,*,2880443,,,,,,,
1673575505830,*,*,*,*,2874642,,,,,,,
1673575505981,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575506030,*,*,*,*,2846197,,,,,,,
1673575506230,*,*,*,*,2879088,,,,,,,
1673575506430,*,*,*,*,2866702,,,,,,,
1673575506630,*,*,*,*,2879752,,,,,,,
1673575506830,*,*,*,*,2878971,,,,,,,
1673575507030,*,*,*,*,2873753,,,,,,,
1673575507231,*,*,*,*,2805646,,,,,,,
1673575507430,*,*,*,*,2873836,,,,,,,
1673575507630,*,*,*,*,2873199,,,,,,,
1673575507830,*,*,*,*,2879792,,,,,,,
1673575508030,*,*,*,*,2878379,,,,,,,
1673575508232,*,*,*,*,2871782,,,,,,,
1673575508245,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575508430,*,*,*,*,2848099,,,,,,,
1673575508630,*,*,*,*,2879618,,,,,,,
1673575508830,*,*,*,*,2875220,,,,,,,
1673575509030,*,*,*,*,2879653,,,,,,,
1673575509230,*,*,*,*,2880634,,,,,,,
1673575509433,*,*,*,*,2852755,,,,,,,
1673575509630,*,*,*,*,2824364,,,,,,,
1673575509830,*,*,*,*,2880062,,,,,,,
1673575510030,*,*,*,*,2871519,,,,,,,
1673575510230,*,*,*,*,2879990,,,,,,,
1673575510430,*,*,*,*,2876038,,,,,,,
1673575510511,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575510630,*,*,*,*,2825604,,,,,,,
1673575510830,*,*,*,*,2865487,,,,,,,
1673575511030,*,*,*,*,2877373,,,,,,,
1673575511230,*,*,*,*,2873828,,,,,,,
1673575511430,*,*,*,*,2870068,,,,,,,
1673575511630,*,*,*,*,2878526,,,,,,,
1673575511830,*,*,*,*,2775219,,,,,,,
1673575512030,*,*,*,*,2878394,,,,,,,
1673575512230,*,*,*,*,2878166,,,,,,,
1673575512430,*,*,*,*,2857362,,,,,,,
1673575512630,*,*,*,*,2880695,,,,,,,
1673575512772,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575512830,*,*,*,*,2847194,,,,,,,
1673575513030,*,*,*,*,2865836,,,,,,,
1673575513230,*,*,*,*,2879519,,,,,,,
1673575513430,*,*,*,*,2874340,,,,,,,
1673575513630,*,*,*,*,2873558,,,,,,,
1673575513830,*,*,*,*,2879332,,,,,,,
1673575514030,*,*,*,*,2805306,,,,,,,
1673575514230,*,*,*,*,2873720,,,,,,,
1673575514430,*,*,*,*,2874296,,,,,,,
1673575514630,*,*,*,*,2879833,,,,,,,
1673575514830,*,*,*,*,2871954,,,,,,,
1673575515033,*,*,*,*,2868788,,,,,,,
1673575515033,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575515231,*,*,*,*,2864230,,,,,,,
1673575515430,*,*,*,*,2868154,,,,,,,
1673575515630,*,*,*,*,2878911,,,,,,,
1673575515830,*,*,*,*,2879488,,,,,,,
1673575516030,*,*,*,*,2870799,,,,,,,
1673575516234,*,*,*,*,2855660,,,,,,,
1673575516430,*,*,*,*,2828678,,,,,,,
1673575516630,*,*,*,*,2874208,,,,,,,
1673575516830,*,*,*,*,2879380,,,,,,,
1673575517030,*,*,*,*,2879084,,,,,,,
1673575517230,*,*,*,*,2872935,,,,,,,
1673575517300,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
