generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,28
generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,58
generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,19
generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,20
generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,19
generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,20
generator/5D/13421800N/SEP0.0/points.csv,13421800,13421800,5,10,24
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,53
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,108
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,54
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,52
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,49
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,85
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,55
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,51
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,48
generator/5D/13421800N/SEP-0.1/points.csv,13421800,13421800,5,10,64
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,123
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,134
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,119
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,116
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,129
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,117
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,118
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,135
generator/5D/13421800N/SEP-0.2/points.csv,13421800,13421800,5,10,116
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.3/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.4/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
generator/5D/13421800N/SEP-0.5/points.csv,13421800,13421800,5,10,150
